Part ID,Part Code,Part Description,Manufacturer,Category,Stock Quantity,Unit Price (USD),Manufacture Date,Acquisition Date,Estimated Lifespan (years)
P-0004036,HYD-25964-H,Part hydraulic model 227,Thales Avionics,hydraulic,16,2342.25,2024-05-31,2026-09-19,5.0
P-0004037,HYD-68769-L,Part hydraulic model 175,Thales Avionics,hydraulic,6,6868.16,2021-10-17,2021-10-19,7.3
P-0004038,ELE-93504-W,Part electrical system model 368,Rolls-Royce,electrical system,11,1583.57,2015-08-04,2017-04-10,7.7
P-0004039,ELE-24909-K,Part electrical system model 245,Safran,electrical system,8,1438.5,2024-02-24,2026-03-20,8.1
P-0004040,STR-33368-V,Part airframe model 502,Collins Aerospace,airframe,16,10960.86,2022-03-12,2022-05-08,21.1
P-0004041,HYD-81255-Y,Part hydraulic model 598,Thales Avionics,hydraulic,7,703.57,2010-06-09,2010-10-10,10.7
P-0004042,STR-99142-Y,Part airframe model 659,Honeywell,airframe,12,8211.34,2018-07-31,2019-05-27,13.7
P-0004043,STR-25624-L,Part airframe model 298,Pratt & Whitney,airframe,12,8356.03,2018-01-20,2019-11-13,23.3
P-0004044,ELE-20352-F,Part electrical system model 682,GE Aerospace,electrical system,15,1813.44,2020-10-04,2023-06-27,5.2
P-0004045,STR-90539-H,Part airframe model 602,Thales Avionics,airframe,11,7192.82,2022-03-19,2023-08-25,26.2
P-0004046,STR-88254-D,Part airframe model 703,Collins Aerospace,airframe,10,22835.18,2020-11-14,2023-10-10,15.6
P-0004047,STR-60044-R,Part airframe model 502,Honeywell,airframe,11,2565.52,2017-09-19,2020-06-26,28.6
P-0004048,STR-95000-I,Part airframe model 308,Collins Aerospace,airframe,16,10857.7,2022-09-08,2024-07-27,20.0
P-0004049,HYD-41419-H,Part hydraulic model 441,Pratt & Whitney,hydraulic,10,4405.67,2021-04-08,2022-08-15,8.2
P-0004050,ENG-82002-U,Part engine model 950,Rolls-Royce,engine,3,106916.55,2017-03-19,2019-03-25,19.2
P-0004051,HYD-57953-N,Part hydraulic model 147,Honeywell,hydraulic,11,3664.89,2018-09-17,2021-01-18,11.2
P-0004052,ELE-79776-D,Part electrical system model 640,Rolls-Royce,electrical system,15,2874.55,2016-01-25,2018-11-08,10.1
P-0004053,HYD-92331-R,Part hydraulic model 275,Pratt & Whitney,hydraulic,10,2977.75,2014-01-13,2016-04-05,10.0
P-0004054,STR-90446-O,Part airframe model 610,GE Aerospace,airframe,9,9981.58,2010-08-02,2011-09-28,23.2
P-0004055,ELE-13346-V,Part electrical system model 118,Collins Aerospace,electrical system,11,2018.19,2017-02-25,2018-08-11,9.4
P-0004056,ENG-50517-O,Part engine model 594,Pratt & Whitney,engine,13,19520.63,2023-05-24,2023-07-13,14.4
P-0004057,HYD-91606-L,Part hydraulic model 454,Rolls-Royce,hydraulic,10,3587.85,2014-11-30,2014-12-31,14.3
P-0004058,ENG-82623-I,Part engine model 658,Thales Avionics,engine,15,46365.75,2010-08-29,2011-06-29,11.5
P-0004059,HYD-91171-E,Part hydraulic model 444,Liebherr-Aerospace,hydraulic,7,2118.43,2016-04-20,2018-09-07,9.6
P-0004060,HYD-97754-B,Part hydraulic model 159,Collins Aerospace,hydraulic,15,3501.49,2011-04-25,2012-04-03,13.2
P-0004061,STR-58575-V,Part airframe model 787,Parker Aerospace,airframe,15,19748.12,2020-07-31,2020-12-04,15.0
P-0004062,ENG-55039-D,Part engine model 866,GE Aerospace,engine,9,33357.65,2021-11-16,2022-12-05,13.6
P-0004063,ELE-90260-G,Part electrical system model 328,Honeywell,electrical system,16,6715.03,2018-01-07,2018-12-03,4.0
P-0004064,STR-41351-V,Part airframe model 246,Liebherr-Aerospace,airframe,17,22718.82,2023-02-06,2026-01-09,20.4
P-0004065,HYD-41433-N,Part hydraulic model 397,MTU Aero Engines,hydraulic,15,1911.64,2015-03-22,2018-02-03,9.8
P-0004066,ENG-89015-N,Part engine model 432,Liebherr-Aerospace,engine,10,28757.94,2013-07-31,2015-10-04,11.8
P-0004067,ENG-55101-T,Part engine model 850,Parker Aerospace,engine,9,35975.14,2012-03-31,2014-09-12,14.9
P-0004068,HYD-88363-W,Part hydraulic model 431,Liebherr-Aerospace,hydraulic,9,1397.62,2015-07-24,2016-04-23,7.4
P-0004069,ELE-54700-I,Part electrical system model 532,Liebherr-Aerospace,electrical system,12,1043.29,2024-09-25,2026-04-28,8.8
P-0004070,HYD-87576-V,Part hydraulic model 498,Collins Aerospace,hydraulic,13,804.72,2015-05-30,2018-05-12,11.0
P-0004071,STR-26127-B,Part airframe model 799,Rolls-Royce,airframe,7,12527.0,2015-12-24,2016-12-07,24.2
P-0004072,ELE-22473-F,Part electrical system model 935,MTU Aero Engines,electrical system,17,3357.01,2021-12-20,2024-11-19,7.8
P-0004073,STR-71836-A,Part airframe model 434,Honeywell,airframe,20,2685.34,2011-04-04,2011-10-24,18.5
P-0004074,ELE-23714-O,Part electrical system model 308,GE Aerospace,electrical system,10,690.66,2014-12-03,2016-10-02,5.5
P-0004075,ELE-44208-J,Part electrical system model 510,Honeywell,electrical system,19,1905.06,2022-11-30,2025-03-23,8.4
P-0004076,STR-97104-L,Part airframe model 686,Honeywell,airframe,11,8483.45,2018-09-17,2020-06-18,15.9
P-0004077,STR-51514-Q,Part airframe model 794,GE Aerospace,airframe,11,19299.79,2017-12-16,2018-11-14,27.3
P-0004078,STR-41516-W,Part airframe model 698,Parker Aerospace,airframe,13,4963.89,2013-11-24,2016-04-21,22.5
P-0004079,ELE-73878-L,Part electrical system model 370,GE Aerospace,electrical system,15,1254.32,2013-12-13,2014-07-18,5.0
P-0004080,ENG-23188-F,Part engine model 279,Rolls-Royce,engine,2,42807.35,2015-04-22,2016-07-29,13.4
P-0004081,ELE-61188-G,Part electrical system model 514,Safran,electrical system,14,4593.31,2023-04-16,2024-02-12,8.9
P-0004082,ENG-15560-V,Part engine model 856,Safran,engine,13,99129.23,2017-02-18,2018-08-07,18.1
P-0004083,ELE-46397-J,Part electrical system model 445,Pratt & Whitney,electrical system,11,1027.96,2025-08-24,2026-10-16,8.5
P-0004084,ELE-48082-Y,Part electrical system model 618,Pratt & Whitney,electrical system,11,4353.99,2018-01-18,2018-07-30,5.7
P-0004085,ENG-51430-N,Part engine model 880,Parker Aerospace,engine,12,23556.65,2023-04-09,2025-06-18,18.6
P-0004086,ENG-86860-F,Part engine model 537,Honeywell,engine,16,13579.1,2010-08-20,2011-02-26,14.6
P-0004087,ENG-35247-W,Part engine model 112,Pratt & Whitney,engine,4,45642.22,2017-11-20,2019-07-02,18.9
P-0004088,ELE-29943-E,Part electrical system model 503,Collins Aerospace,electrical system,12,4823.9,2022-09-25,2025-02-09,8.9
P-0004089,HYD-51986-C,Part hydraulic model 837,Thales Avionics,hydraulic,17,2622.07,2022-08-23,2024-01-26,11.0
P-0004090,ENG-90908-B,Part engine model 877,MTU Aero Engines,engine,12,77455.31,2013-03-10,2015-10-23,14.9
P-0004091,ELE-22631-A,Part electrical system model 853,Parker Aerospace,electrical system,11,1153.31,2022-08-18,2023-11-24,8.8
P-0004092,STR-36955-H,Part airframe model 479,Collins Aerospace,airframe,10,8833.83,2014-03-23,2017-02-03,27.2
P-0004093,STR-40802-I,Part airframe model 791,Safran,airframe,7,15185.21,2021-01-15,2021-02-10,19.7
P-0004094,HYD-53341-R,Part hydraulic model 520,Liebherr-Aerospace,hydraulic,10,3679.18,2022-02-28,2024-07-01,12.5
P-0004095,STR-11833-I,Part airframe model 279,Rolls-Royce,airframe,7,7200.3,2016-12-06,2019-01-09,21.8
P-0004096,STR-18645-A,Part airframe model 737,Parker Aerospace,airframe,12,5341.87,2013-12-09,2015-09-29,23.4
P-0004097,ENG-50024-M,Part engine model 382,MTU Aero Engines,engine,13,34253.94,2020-12-31,2021-11-15,18.7
P-0004098,ENG-90598-D,Part engine model 517,MTU Aero Engines,engine,11,75105.09,2010-11-07,2012-08-27,13.3
P-0004099,STR-30064-U,Part airframe model 455,Thales Avionics,airframe,12,7308.27,2012-01-10,2013-10-13,27.2
P-0004100,ENG-45169-X,Part engine model 801,Thales Avionics,engine,9,14649.9,2011-04-06,2011-09-14,16.9
P-0004101,ELE-55200-J,Part electrical system model 115,Pratt & Whitney,electrical system,13,2400.43,2015-03-21,2017-10-26,9.2
P-0004102,STR-61158-L,Part airframe model 414,Liebherr-Aerospace,airframe,9,7914.0,2023-06-30,2025-01-27,27.0
P-0004103,STR-27793-C,Part airframe model 632,Thales Avionics,airframe,15,10479.87,2014-11-28,2015-03-04,23.9
P-0004104,ENG-43677-Y,Part engine model 115,Safran,engine,14,37160.68,2010-06-13,2011-08-09,17.2
P-0004105,STR-33022-M,Part airframe model 564,GE Aerospace,airframe,16,7433.48,2021-10-22,2022-06-12,28.0
P-0004106,ELE-37265-S,Part electrical system model 562,Parker Aerospace,electrical system,9,3642.02,2020-09-20,2021-03-21,8.9
P-0004107,HYD-19551-K,Part hydraulic model 880,Safran,hydraulic,12,11686.21,2010-01-06,2012-10-24,5.0
P-0004108,ENG-52987-Y,Part engine model 644,Liebherr-Aerospace,engine,11,36070.97,2017-06-10,2019-06-08,13.4
P-0004109,HYD-78096-B,Part hydraulic model 793,Collins Aerospace,hydraulic,12,5433.83,2023-10-10,2024-08-30,12.4
P-0004110,STR-80639-B,Part airframe model 168,Thales Avionics,airframe,12,3093.81,2014-07-09,2016-07-10,20.3
P-0004111,STR-12781-S,Part airframe model 510,Pratt & Whitney,airframe,9,7595.44,2012-12-04,2015-04-20,17.8
P-0004112,STR-15257-S,Part airframe model 151,Collins Aerospace,airframe,11,6612.28,2017-08-23,2018-07-31,18.6
P-0004113,ENG-64249-P,Part engine model 164,Pratt & Whitney,engine,10,19587.48,2013-12-24,2016-11-21,17.0
P-0004114,ENG-44956-P,Part engine model 911,Parker Aerospace,engine,13,54150.06,2017-04-04,2019-11-11,11.6
P-0004115,ELE-25615-R,Part electrical system model 946,Rolls-Royce,electrical system,7,3931.37,2011-05-03,2013-09-09,8.7
P-0004116,STR-11847-H,Part airframe model 839,Thales Avionics,airframe,16,11406.39,2010-06-29,2012-08-09,20.8
P-0004117,HYD-61127-R,Part hydraulic model 566,Collins Aerospace,hydraulic,6,3187.27,2013-04-25,2013-06-05,12.5
P-0004118,STR-97646-M,Part airframe model 833,Honeywell,airframe,14,5841.67,2023-02-27,2023-03-23,24.7
P-0004119,ENG-47336-G,Part engine model 371,GE Aerospace,engine,18,92882.73,2013-03-06,2013-08-31,15.7
P-0004120,ELE-49931-U,Part electrical system model 538,Pratt & Whitney,electrical system,11,2648.72,2012-06-27,2015-03-14,6.9
P-0004121,STR-32966-X,Part airframe model 629,Rolls-Royce,airframe,6,5938.88,2021-10-21,2022-06-12,21.7
P-0004122,STR-21320-R,Part airframe model 829,GE Aerospace,airframe,7,29256.38,2018-03-09,2020-04-04,18.2
P-0004123,ELE-75125-I,Part electrical system model 372,MTU Aero Engines,electrical system,4,323.84,2011-08-18,2014-07-11,6.9
P-0004124,HYD-99937-Q,Part hydraulic model 558,Safran,hydraulic,12,3091.77,2018-05-19,2021-02-24,12.9
P-0004125,ELE-71858-E,Part electrical system model 919,Rolls-Royce,electrical system,9,2409.25,2024-11-07,2026-01-13,5.9
P-0004126,ELE-86230-J,Part electrical system model 272,GE Aerospace,electrical system,12,8849.77,2018-11-15,2020-11-19,5.0
P-0004127,ELE-92098-Y,Part electrical system model 667,Thales Avionics,electrical system,11,1747.4,2023-02-22,2025-05-22,7.4
P-0004128,HYD-11929-R,Part hydraulic model 960,MTU Aero Engines,hydraulic,7,2120.33,2012-04-07,2013-11-21,9.8
P-0004129,STR-24244-P,Part airframe model 620,Honeywell,airframe,11,11171.0,2017-07-20,2019-02-04,20.0
P-0004130,ENG-21116-S,Part engine model 596,Liebherr-Aerospace,engine,14,7507.56,2016-10-08,2017-06-06,13.9
P-0004131,STR-91243-F,Part airframe model 894,Liebherr-Aerospace,airframe,17,2210.93,2017-03-27,2019-03-26,19.6
P-0004132,ENG-45895-M,Part engine model 904,Safran,engine,10,12924.21,2013-01-22,2013-12-05,18.5
P-0004133,ELE-33867-D,Part electrical system model 633,Pratt & Whitney,electrical system,7,1783.55,2013-07-14,2014-06-12,10.6
P-0004134,ELE-11208-V,Part electrical system model 171,Safran,electrical system,16,2644.83,2019-10-19,2020-07-31,4.7
P-0004135,STR-75572-S,Part airframe model 966,MTU Aero Engines,airframe,15,19322.11,2024-05-03,2024-07-13,24.5
P-0004136,ENG-93748-U,Part engine model 939,Honeywell,engine,7,53086.09,2020-12-05,2023-06-04,10.0
P-0004137,ELE-95261-D,Part electrical system model 271,Liebherr-Aerospace,electrical system,7,1557.68,2024-07-24,2027-02-11,10.3
P-0004138,STR-42171-F,Part airframe model 734,Liebherr-Aerospace,airframe,13,7880.42,2017-02-12,2019-04-04,22.7
P-0004139,ELE-34274-J,Part electrical system model 702,Parker Aerospace,electrical system,13,2892.25,2013-11-28,2016-08-25,7.4
P-0004140,STR-37648-W,Part airframe model 835,Collins Aerospace,airframe,8,12829.48,2022-08-09,2024-06-20,16.4
P-0004141,STR-27910-P,Part airframe model 391,MTU Aero Engines,airframe,13,5882.75,2025-07-22,2027-06-12,24.5
P-0004142,ENG-88723-I,Part engine model 965,MTU Aero Engines,engine,8,60768.22,2023-10-07,2026-05-22,10.3
P-0004143,ENG-61899-R,Part engine model 351,Pratt & Whitney,engine,15,36048.56,2018-01-02,2018-08-15,19.3
P-0004144,HYD-44750-Q,Part hydraulic model 508,MTU Aero Engines,hydraulic,10,1910.93,2015-01-03,2016-04-17,10.7
P-0004145,HYD-91454-S,Part hydraulic model 909,Parker Aerospace,hydraulic,8,2911.0,2024-12-05,2027-01-04,11.1
P-0004146,ELE-58166-Y,Part electrical system model 466,Honeywell,electrical system,12,4229.7,2023-03-18,2024-01-02,7.1
P-0004147,ENG-44001-F,Part engine model 355,Rolls-Royce,engine,16,22739.11,2013-12-07,2014-08-10,17.6
P-0004148,STR-24546-U,Part airframe model 624,Liebherr-Aerospace,airframe,13,4678.03,2018-06-27,2021-02-21,14.4
P-0004149,ELE-78555-Y,Part electrical system model 539,MTU Aero Engines,electrical system,14,2188.12,2016-11-18,2019-10-29,7.7
P-0004150,ELE-59284-A,Part electrical system model 434,Collins Aerospace,electrical system,16,4121.79,2025-06-11,2026-08-02,4.9
P-0004151,ENG-98327-G,Part engine model 729,MTU Aero Engines,engine,11,28089.07,2016-08-09,2017-04-21,16.5
P-0004152,ENG-85886-K,Part engine model 534,GE Aerospace,engine,14,72405.12,2012-11-09,2014-01-19,12.3
P-0004153,ELE-43617-N,Part electrical system model 789,Collins Aerospace,electrical system,10,3893.68,2013-12-26,2014-11-19,8.2
P-0004154,STR-79498-I,Part airframe model 560,Thales Avionics,airframe,17,9829.17,2010-01-15,2012-06-20,19.9
P-0004155,STR-80390-D,Part airframe model 407,MTU Aero Engines,airframe,11,18367.9,2022-11-06,2025-07-06,24.0
P-0004156,ENG-78480-X,Part engine model 772,MTU Aero Engines,engine,18,29226.69,2018-10-13,2019-12-09,16.0
P-0004157,STR-13244-A,Part airframe model 194,Pratt & Whitney,airframe,10,22963.85,2022-09-23,2024-07-01,19.8
P-0004158,HYD-35090-V,Part hydraulic model 508,GE Aerospace,hydraulic,8,7347.33,2010-09-23,2010-12-17,10.3
P-0004159,HYD-58536-P,Part hydraulic model 979,Rolls-Royce,hydraulic,10,7087.26,2014-01-31,2015-06-14,7.5
P-0004160,STR-11601-Q,Part airframe model 925,MTU Aero Engines,airframe,17,12567.9,2023-07-06,2023-07-13,31.3
P-0004161,STR-60374-J,Part airframe model 267,Honeywell,airframe,7,3311.57,2017-02-19,2019-02-13,23.7
P-0004162,ENG-86019-I,Part engine model 186,Rolls-Royce,engine,9,59447.2,2023-09-18,2024-03-26,14.8
P-0004163,STR-68933-Q,Part airframe model 102,Liebherr-Aerospace,airframe,7,21611.63,2014-12-15,2017-07-20,12.4
P-0004164,STR-47256-I,Part airframe model 471,Rolls-Royce,airframe,11,1290.68,2024-05-06,2026-03-17,24.3
P-0004165,ELE-40615-G,Part electrical system model 627,Collins Aerospace,electrical system,12,2782.31,2022-09-07,2025-06-05,4.3
P-0004166,STR-11927-Y,Part airframe model 741,Honeywell,airframe,17,10657.57,2012-05-02,2015-02-09,20.4
P-0004167,ENG-18301-B,Part engine model 122,Parker Aerospace,engine,13,26994.55,2021-02-16,2021-08-17,13.6
P-0004168,ENG-83993-U,Part engine model 197,Pratt & Whitney,engine,10,12684.11,2013-02-26,2014-09-03,20.6
P-0004169,STR-78759-P,Part airframe model 769,Honeywell,airframe,10,5831.14,2017-06-05,2018-01-02,23.1
P-0004170,ENG-96991-S,Part engine model 850,Liebherr-Aerospace,engine,12,53995.77,2011-09-30,2013-01-31,11.6
P-0004171,ENG-74926-K,Part engine model 621,GE Aerospace,engine,10,27539.72,2015-05-04,2016-09-01,11.3
P-0004172,HYD-40341-F,Part hydraulic model 420,Parker Aerospace,hydraulic,10,7605.2,2017-10-12,2019-12-15,10.9
P-0004173,STR-25007-G,Part airframe model 633,Liebherr-Aerospace,airframe,7,8159.67,2017-03-02,2020-01-20,25.7
P-0004174,STR-36799-M,Part airframe model 919,Liebherr-Aerospace,airframe,15,8793.58,2013-10-07,2015-08-17,21.6
P-0004175,HYD-25674-C,Part hydraulic model 466,Thales Avionics,hydraulic,11,2555.58,2024-04-08,2026-09-06,9.4
P-0004176,HYD-82631-X,Part hydraulic model 283,Pratt & Whitney,hydraulic,10,2526.05,2011-12-28,2013-03-07,10.1
P-0004177,STR-99640-X,Part airframe model 516,Safran,airframe,14,6727.68,2025-01-10,2025-03-29,26.9
P-0004178,HYD-43826-F,Part hydraulic model 828,Thales Avionics,hydraulic,13,2948.83,2024-05-02,2025-11-08,11.3
P-0004179,STR-98568-Q,Part airframe model 313,Parker Aerospace,airframe,8,6481.35,2017-07-13,2020-03-15,22.0
P-0004180,STR-47826-B,Part airframe model 947,Rolls-Royce,airframe,9,5370.87,2020-01-07,2020-09-22,19.2
P-0004181,STR-37723-X,Part airframe model 769,Safran,airframe,10,12813.77,2010-04-04,2011-01-12,25.4
P-0004182,ELE-21845-J,Part electrical system model 309,Collins Aerospace,electrical system,12,1843.41,2015-12-13,2016-04-04,9.3
P-0004183,ELE-78106-P,Part electrical system model 232,Safran,electrical system,13,3912.21,2014-09-14,2017-08-25,10.5
P-0004184,STR-82986-P,Part airframe model 152,Thales Avionics,airframe,12,8582.43,2015-08-07,2016-10-27,25.7
P-0004185,ENG-65569-V,Part engine model 840,Thales Avionics,engine,12,24810.21,2025-07-19,2026-06-06,16.3
P-0004186,ELE-35463-I,Part electrical system model 794,Thales Avionics,electrical system,17,873.32,2011-07-10,2014-04-05,8.5
P-0004187,ENG-98340-S,Part engine model 122,MTU Aero Engines,engine,16,39436.2,2017-11-11,2020-04-05,12.7
P-0004188,STR-64689-X,Part airframe model 205,MTU Aero Engines,airframe,21,16601.74,2015-10-04,2018-05-08,23.6
P-0004189,ELE-89072-P,Part electrical system model 702,Safran,electrical system,15,5846.77,2012-06-04,2015-03-27,7.0
P-0004190,ELE-13217-C,Part electrical system model 730,Thales Avionics,electrical system,18,7367.18,2010-01-11,2012-07-24,4.9
P-0004191,ELE-40359-A,Part electrical system model 559,Pratt & Whitney,electrical system,10,4268.24,2011-01-30,2013-12-29,11.8
P-0004192,HYD-63509-S,Part hydraulic model 749,GE Aerospace,hydraulic,10,8675.66,2018-08-28,2020-07-18,7.7
P-0004193,STR-32357-S,Part airframe model 581,Rolls-Royce,airframe,12,4522.76,2019-10-30,2020-07-16,18.8
P-0004194,ELE-48570-H,Part electrical system model 219,Pratt & Whitney,electrical system,6,2738.52,2019-05-31,2019-11-27,8.3
P-0004195,ELE-52180-T,Part electrical system model 772,Pratt & Whitney,electrical system,11,1164.64,2013-09-24,2015-07-06,8.4
P-0004196,ENG-84312-O,Part engine model 307,Rolls-Royce,engine,20,52893.54,2019-04-15,2020-05-06,15.6
P-0004197,ENG-85348-N,Part engine model 960,Collins Aerospace,engine,12,72824.61,2021-01-22,2021-06-12,13.8
P-0004198,STR-29575-X,Part airframe model 417,MTU Aero Engines,airframe,14,5713.17,2018-06-30,2020-11-07,24.0
P-0004199,STR-86935-T,Part airframe model 437,Safran,airframe,17,10580.24,2017-11-17,2018-11-29,26.6
P-0004200,ELE-33100-Q,Part electrical system model 254,GE Aerospace,electrical system,11,2133.24,2022-04-01,2023-07-25,6.2
P-0004201,HYD-69337-B,Part hydraulic model 874,Honeywell,hydraulic,7,3518.86,2018-06-02,2020-03-23,7.0
P-0004202,ENG-60697-S,Part engine model 967,Rolls-Royce,engine,9,36414.37,2012-04-10,2013-06-18,10.0
P-0004203,ENG-96424-Y,Part engine model 254,Thales Avionics,engine,11,18092.75,2020-10-02,2023-04-25,13.7
P-0004204,HYD-65149-K,Part hydraulic model 941,Pratt & Whitney,hydraulic,8,7097.26,2022-12-19,2025-11-14,10.2
P-0004205,ENG-51576-G,Part engine model 493,Honeywell,engine,11,52341.15,2024-08-07,2025-09-27,16.1
P-0004206,STR-79550-T,Part airframe model 604,Rolls-Royce,airframe,7,12417.74,2025-05-31,2025-12-09,19.7
P-0004207,STR-61408-C,Part airframe model 412,Safran,airframe,9,21216.43,2015-01-22,2015-11-18,27.5
P-0004208,STR-89149-H,Part airframe model 897,Liebherr-Aerospace,airframe,15,16124.26,2013-08-25,2015-08-22,25.3
P-0004209,ENG-43699-J,Part engine model 358,Rolls-Royce,engine,12,15969.5,2020-02-14,2020-05-12,15.6
P-0004210,ENG-62429-H,Part engine model 256,Honeywell,engine,3,82438.77,2011-08-27,2013-08-24,14.1
P-0004211,ENG-97350-J,Part engine model 113,Thales Avionics,engine,7,47342.51,2010-10-01,2012-04-22,11.5
P-0004212,STR-51585-O,Part airframe model 176,Pratt & Whitney,airframe,8,8838.0,2016-08-12,2016-09-29,18.8
P-0004213,STR-17509-M,Part airframe model 438,Rolls-Royce,airframe,15,11917.8,2010-06-14,2011-08-31,18.8
P-0004214,ENG-86607-B,Part engine model 508,Thales Avionics,engine,6,50456.77,2017-02-23,2017-10-30,15.8
P-0004215,ELE-88764-N,Part electrical system model 493,Parker Aerospace,electrical system,12,1221.73,2015-11-10,2016-03-29,8.6
P-0004216,HYD-73305-D,Part hydraulic model 946,Rolls-Royce,hydraulic,12,1435.96,2012-05-07,2015-02-17,6.1
P-0004217,ENG-86910-H,Part engine model 319,Collins Aerospace,engine,13,5703.23,2011-08-31,2012-07-10,16.3
P-0004218,STR-56606-N,Part airframe model 843,MTU Aero Engines,airframe,11,14824.72,2017-09-01,2019-02-16,23.3
P-0004219,ELE-89518-U,Part electrical system model 532,Collins Aerospace,electrical system,11,9104.15,2013-10-25,2015-08-17,8.8
